desc,avg,std,min,5th,10th,50th,90th,95th,99th,eig_0,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13
0_400_0x1d00_135_400000,269.2,114.3,37.4,88.0,112.4,271.6,421.4,441.8,483.9,9.997421938971112,1.6801943517331648,1.5850004547474215,0.32769112531939126,0.4054839245921096,0.003945948474153553,0.00015962094902797501,5.376138251205736e-05,2.811633081983847e-05,1.5657959820399757e-05,3.1712148730776914e-06,1.4407334761039486e-06,4.6417770619697667e-07,2.341442275666534e-08
0_300_0x1d00_135_400000,218.9,87.0,34.0,79.5,99.3,220.2,333.5,356.4,394.5,9.960730342893648,1.6867855073352866,1.5656398210334141,0.4285792094015984,0.3139946667209675,0.04333851133951087,0.0006962545264522055,0.00012132702015144018,6.466338009844976e-05,2.5791622186336266e-05,1.593278885996365e-05,6.891776231165281e-07,4.5866265587415674e-06,2.6961336495409147e-06
0_300_0x1d00_135_400000,218.9,87.0,34.0,79.5,99.3,220.2,333.5,356.4,394.5,9.953664734527248,1.6938430412260272,1.5805448934089137,0.305241312142902,0.41690111985471745,0.049012323018129376,0.0005743948262374409,0.0001560553326955786,4.287055290734131e-05,1.202170294172467e-05,5.249810837199534e-06,2.0268991072481315e-07,9.862298225215927e-07,7.946767206970262e-07
0_2_0x1d00_135_400000,48.7,7.2,34.0,40.7,41.6,47.0,58.3,62.5,74.0,9.998496280783874,1.9057341919742472,1.1406745063704107,0.37320312020132473,0.5801915825357763,0.0013766037698843714,0.00022953544554357215,7.606115181103048e-05,1.0845952259493191e-05,4.192376427857572e-06,2.3522896220997794e-06,5.383170196402396e-07,1.8883175313491897e-07,4.972713312483902e-14
0_30_0x1d00_135_400000,59.6,10.4,37.4,44.4,46.5,58.9,73.4,77.7,86.3,9.98318678868278,1.791324708875642,1.3223576026793504,0.5248295553703417,0.3612452759678039,0.015087974853927929,0.0018940813915163423,6.285470207727206e-05,7.360671514203701e-06,2.8123591522009035e-06,7.151355065164169e-07,2.1032982071450526e-07,5.898052856847996e-08,3.329029432760623e-14
0_100_0x1d00_135_400000,102.7,29.4,37.4,56.1,62.3,102.9,141.2,149.9,164.8,9.998920927217192,1.6719139438375303,1.5439422807462824,0.34203674861061567,0.4415931954108529,0.0014177710231560604,0.00010180118039874147,5.519287399356346e-05,1.0880705997090137e-05,5.312312805024005e-06,1.1016420595658078e-06,5.696135439773962e-07,2.381769196701156e-08,2.510078947579171e-07
0_400_0x1d00_135_400000,269.2,114.3,37.4,88.0,112.4,271.6,421.4,441.8,483.9,9.996374865191372,1.7193922346464972,1.6074930344468483,0.2999172046214443,0.3680886664644117,0.008415645608611742,0.00017635695862191098,8.217119803676765e-05,3.682257906757153e-05,1.7947469438268226e-05,2.6449245890131235e-06,2.2356682205084632e-06,3.36731229591215e-08,1.3654972560195984e-07
0_20_0x1d00_135_400000,54.6,9.3,30.9,43.2,45.4,53.8,65.0,69.6,79.9,9.995228830368408,2.000063526287782,1.1203742220394706,0.5329953801342688,0.34636534674619385,0.0028882576492335137,0.0018283695361603226,0.00021226048209250053,3.933418536522176e-05,2.6282573174523787e-06,1.1754578286840127e-06,5.560873218444305e-07,1.1276853704727954e-07,2.2695774527536257e-14
0_200_0x1d00_135_400000,158.8,57.6,41.1,67.4,79.7,159.2,236.3,248.1,273.6,9.98770483772945,1.6856563496245345,1.564762968119367,0.3187671356870112,0.4302038642400722,0.010874084539528674,0.0018041364168418382,0.00011286180221717817,4.5648711499061986e-05,4.1216811900128345e-05,2.3007328265742586e-05,2.9471832159963726e-06,3.004634970521333e-07,6.41342596563772e-07
0_100_0x1d00_135_400000,102.7,29.4,37.4,56.1,62.3,102.9,141.2,149.9,164.8,9.997762052161862,1.6625237052642747,1.5463619085379383,0.3411542679478419,0.44918679418365737,0.0024725352886081735,0.0003434770194720729,0.00018033690683327084,9.065266447788677e-06,3.457843363143161e-06,9.683556065369533e-09,1.1259337332986146e-06,6.121957680100758e-07,6.51766644063565e-07
